file;mode;element;strategy;outcome;line
AC0820_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0820_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.741->6.500 (best_err=5302.000); Kandidaten=6.000->8160.000, 6.500->5302.000, 7.000->5385.000"
AC0820_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=6.500, best_err=5302.000)
AC0820_S_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.141->117.608; Box-Check verworfen (w_ratio=0.833, h_ratio=0.500, area_ratio=0.417))"
AC0820_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.970); Kandidaten=0.873->122.420, 0.919->121.564, 0.965->118.141, 0.970->118.141, 1.026->118.141, 1.088->118.141, 1.115->118.141, 1.134->118.141, 1.180->118.141"
AC0820_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0820_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0820_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.741->6.500 (best_err=5302.000); Kandidaten=6.000->8160.000, 6.500->5302.000, 7.000->5385.000"
AC0820_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=6.500, best_err=5302.000)
AC0820_S_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.141->117.608; Box-Check verworfen (w_ratio=0.833, h_ratio=0.500, area_ratio=0.417))"
AC0820_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.970); Kandidaten=0.873->122.420, 0.919->121.564, 0.965->118.141, 0.970->118.141, 1.026->118.141, 1.088->118.141, 1.115->118.141, 1.134->118.141, 1.180->118.141"
AC0820_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0820_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0820_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.741->6.500 (best_err=5302.000); Kandidaten=6.000->8160.000, 6.500->5302.000, 7.000->5385.000"
AC0820_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=6.500, best_err=5302.000)
AC0820_S_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.141->117.608; Box-Check verworfen (w_ratio=0.833, h_ratio=0.500, area_ratio=0.417))"
AC0820_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.970); Kandidaten=0.873->122.420, 0.919->121.564, 0.965->118.141, 0.970->118.141, 1.026->118.141, 1.088->118.141, 1.115->118.141, 1.134->118.141, 1.180->118.141"
AC0820_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0820_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0820_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.741->6.500 (best_err=5302.000); Kandidaten=6.000->8160.000, 6.500->5302.000, 7.000->5385.000"
AC0820_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=6.500, best_err=5302.000)
AC0820_S_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.141->117.608; Box-Check verworfen (w_ratio=0.833, h_ratio=0.500, area_ratio=0.417))"
AC0820_S_element_validation.log;validation;text;width_bracketing;failed;"text: Breiten-Bracketing keine relevante Änderung (co2_font_scale: 0.970); Kandidaten=0.873->122.420, 0.919->121.564, 0.965->118.141, 0.970->118.141, 1.026->118.141, 1.088->118.141, 1.115->118.141, 1.134->118.141, 1.180->118.141"
AC0820_S_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0820_S_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0831_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0831_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.600->9.500 (best_err=17110.000); Kandidaten=9.500->17110.000, 12.000->20428.000"
AC0831_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.500, best_err=17110.000)
AC0831_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0831_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.000->22.500; Kandidaten=15.000->55.483, 22.500->52.377, 23.000->65.313, 30.000->82.207, 37.500->95.572, 45.000->95.538"
AC0831_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 213.782->165.211; Box-Check verworfen (w_ratio=0.706, h_ratio=0.538, area_ratio=0.380))"
AC0831_L_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0831_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0831_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.600->9.500 (best_err=17110.000); Kandidaten=9.500->17110.000, 12.000->20428.000"
AC0831_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.500, best_err=17110.000)
AC0831_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 68.611->66.551; Box-Check verworfen (w_ratio=0.375, h_ratio=0.808, area_ratio=0.303))"
AC0831_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0831_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 22.500->14.500; Kandidaten=14.500->55.123, 22.000->58.820, 22.500->68.611, 30.000->81.001, 37.500->93.714, 45.000->95.538"
AC0831_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 213.782->165.211; Box-Check verworfen (w_ratio=0.706, h_ratio=0.538, area_ratio=0.380))"
AC0831_L_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0831_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0831_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.600->9.500 (best_err=17110.000); Kandidaten=9.500->17110.000, 12.000->20428.000"
AC0831_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.500, best_err=17110.000)
AC0831_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 108.362->91.115; Box-Check verworfen (w_ratio=0.375, h_ratio=0.714, area_ratio=0.268))"
AC0831_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0831_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 14.500->11.500; Kandidaten=11.500->94.407, 14.500->108.362, 20.000->108.003, 28.500->101.712, 36.500->95.538, 45.000->112.939"
AC0831_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 213.782->165.211; Box-Check verworfen (w_ratio=0.706, h_ratio=0.538, area_ratio=0.380))"
AC0831_L_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0831_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0831_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.600->9.500 (best_err=17110.000); Kandidaten=9.500->17110.000, 12.000->20428.000"
AC0831_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.500, best_err=17110.000)
AC0831_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 128.767->108.267; Box-Check verworfen (w_ratio=0.375, h_ratio=0.667, area_ratio=0.250))"
AC0831_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0831_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 11.500->36.500; Kandidaten=11.500->128.767, 20.000->113.967, 28.500->101.761, 36.500->99.419, 45.000->112.035"
AC0831_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 213.782->165.211; Box-Check verworfen (w_ratio=0.706, h_ratio=0.538, area_ratio=0.380))"
AC0831_L_element_validation.log;validation;text;width_bracketing;fixed_rule;text: Breiten-Bracketing übersprungen (co2_font_scale: current=0.820, Range=0.820..0.820)
AC0831_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0831_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.600->9.500 (best_err=17110.000); Kandidaten=9.500->17110.000, 12.000->20428.000"
AC0831_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.500, best_err=17110.000)
AC0831_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 65.313->66.551; Box-Check verworfen (w_ratio=0.375, h_ratio=0.808, area_ratio=0.303))"
AC0831_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0831_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0831_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.000->22.500; Kandidaten=15.000->55.483, 22.500->52.377, 23.000->65.313, 30.000->82.207, 37.500->95.572, 45.000->95.538"
AC0831_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 213.782->165.211; Box-Check verworfen (w_ratio=0.706, h_ratio=0.538, area_ratio=0.380))"
